scenario,target_year,region,archetype_id,dwelling_type,construction_period,renovation_state,state_dwellings,regional_modelled_stock_dwellings,cooling_case,cooling_variant_id,active_cooling,cooling_system,heating_system_reversible_cooling_capable,variant_share,variant_dwellings,source_id,assumption_id
central,2050,Flemish Region,BE_TABULA_06,Detached house,1946-1970,TABULA_advanced_A_proxy,45628.9579145,3244134,current_regional,inactive_cooling,false,none_active,true,0.87,39697.193385615,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_06,Detached house,1946-1970,TABULA_advanced_A_proxy,45628.9579145,3244134,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.13,5931.764528885001,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_06,Detached house,1946-1970,TABULA_advanced_A_proxy,45628.9579145,3244134,higher_uptake,inactive_cooling,false,none_active,true,0.74,33765.42885673,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_06,Detached house,1946-1970,TABULA_advanced_A_proxy,45628.9579145,3244134,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.26,11863.529057770002,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_existing,0,3244134,no_active_cooling,inactive_cooling,false,none_active,false,1,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_existing,0,3244134,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_existing,0,3244134,current_regional,inactive_cooling,false,none_active,false,0.87,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_existing,0,3244134,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.13,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_existing,0,3244134,higher_uptake,inactive_cooling,false,none_active,false,0.74,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_existing,0,3244134,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.26,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_standard_B_proxy,149704.22621790002,3244134,no_active_cooling,inactive_cooling,false,none_active,false,1,149704.22621790002,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_standard_B_proxy,149704.22621790002,3244134,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_standard_B_proxy,149704.22621790002,3244134,current_regional,inactive_cooling,false,none_active,false,0.87,130242.67680957302,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_standard_B_proxy,149704.22621790002,3244134,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.13,19461.549408327002,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_standard_B_proxy,149704.22621790002,3244134,higher_uptake,inactive_cooling,false,none_active,false,0.74,110781.12740124602,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_standard_B_proxy,149704.22621790002,3244134,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.26,38923.098816654005,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_advanced_A_proxy,44751.7647908,3244134,no_active_cooling,inactive_cooling,false,none_active,true,1,44751.7647908,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_advanced_A_proxy,44751.7647908,3244134,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_advanced_A_proxy,44751.7647908,3244134,current_regional,inactive_cooling,false,none_active,true,0.87,38934.035367996,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_advanced_A_proxy,44751.7647908,3244134,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.13,5817.729422804,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_advanced_A_proxy,44751.7647908,3244134,higher_uptake,inactive_cooling,false,none_active,true,0.74,33116.305945192,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_advanced_A_proxy,44751.7647908,3244134,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.26,11635.458845608,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_existing,0,3244134,no_active_cooling,inactive_cooling,false,none_active,false,1,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_existing,0,3244134,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_existing,0,3244134,current_regional,inactive_cooling,false,none_active,false,0.87,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_existing,0,3244134,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.13,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_existing,0,3244134,higher_uptake,inactive_cooling,false,none_active,false,0.74,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_existing,0,3244134,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.26,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_standard_B_proxy,129457.05841210006,3244134,no_active_cooling,inactive_cooling,false,none_active,false,1,129457.05841210006,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_standard_B_proxy,129457.05841210006,3244134,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_standard_B_proxy,129457.05841210006,3244134,current_regional,inactive_cooling,false,none_active,false,0.87,112627.64081852706,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_standard_B_proxy,129457.05841210006,3244134,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.13,16829.41759357301,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_standard_B_proxy,129457.05841210006,3244134,higher_uptake,inactive_cooling,false,none_active,false,0.74,95798.22322495404,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_standard_B_proxy,129457.05841210006,3244134,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.26,33658.83518714602,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_advanced_A_proxy,37321.15371239992,3244134,no_active_cooling,inactive_cooling,false,none_active,true,1,37321.15371239992,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_advanced_A_proxy,37321.15371239992,3244134,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_advanced_A_proxy,37321.15371239992,3244134,current_regional,inactive_cooling,false,none_active,true,0.87,32469.403729787933,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_advanced_A_proxy,37321.15371239992,3244134,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.13,4851.74998261199,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_advanced_A_proxy,37321.15371239992,3244134,higher_uptake,inactive_cooling,false,none_active,true,0.74,27617.653747175944,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_advanced_A_proxy,37321.15371239992,3244134,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.26,9703.49996522398,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_existing,72522.9907542,3244134,no_active_cooling,inactive_cooling,false,none_active,false,1,72522.9907542,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_existing,72522.9907542,3244134,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_existing,72522.9907542,3244134,current_regional,inactive_cooling,false,none_active,false,0.87,63095.001956154,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_existing,72522.9907542,3244134,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.13,9427.988798046,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_existing,72522.9907542,3244134,higher_uptake,inactive_cooling,false,none_active,false,0.74,53667.013158108,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_existing,72522.9907542,3244134,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.26,18855.977596092,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_standard_B_proxy,23123.2724144,3244134,no_active_cooling,inactive_cooling,false,none_active,false,1,23123.2724144,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_standard_B_proxy,23123.2724144,3244134,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_standard_B_proxy,23123.2724144,3244134,current_regional,inactive_cooling,false,none_active,false,0.87,20117.247000527997,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_standard_B_proxy,23123.2724144,3244134,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.13,3006.025413872,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_standard_B_proxy,23123.2724144,3244134,higher_uptake,inactive_cooling,false,none_active,false,0.74,17111.221586656,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_standard_B_proxy,23123.2724144,3244134,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.26,6012.050827743999,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_advanced_A_proxy,9459.52053315,3244134,no_active_cooling,inactive_cooling,false,none_active,true,1,9459.52053315,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_advanced_A_proxy,9459.52053315,3244134,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_advanced_A_proxy,9459.52053315,3244134,current_regional,inactive_cooling,false,none_active,true,0.87,8229.7828638405,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_advanced_A_proxy,9459.52053315,3244134,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.13,1229.7376693095,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_advanced_A_proxy,9459.52053315,3244134,higher_uptake,inactive_cooling,false,none_active,true,0.74,7000.045194531,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_advanced_A_proxy,9459.52053315,3244134,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.26,2459.475338619,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_existing,0,3244134,no_active_cooling,inactive_cooling,false,none_active,false,1,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_existing,0,3244134,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_existing,0,3244134,current_regional,inactive_cooling,false,none_active,false,0.87,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_existing,0,3244134,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.13,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_existing,0,3244134,higher_uptake,inactive_cooling,false,none_active,false,0.74,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_existing,0,3244134,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.26,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_standard_B_proxy,77479.1127686,3244134,no_active_cooling,inactive_cooling,false,none_active,false,1,77479.1127686,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_standard_B_proxy,77479.1127686,3244134,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_standard_B_proxy,77479.1127686,3244134,current_regional,inactive_cooling,false,none_active,false,0.87,67406.82810868199,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_standard_B_proxy,77479.1127686,3244134,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.13,10072.284659918,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_standard_B_proxy,77479.1127686,3244134,higher_uptake,inactive_cooling,false,none_active,false,0.74,57334.543448763994,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_standard_B_proxy,77479.1127686,3244134,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.26,20144.569319836,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_advanced_A_proxy,27626.670933150002,3244134,no_active_cooling,inactive_cooling,false,none_active,true,1,27626.670933150002,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_advanced_A_proxy,27626.670933150002,3244134,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_advanced_A_proxy,27626.670933150002,3244134,current_regional,inactive_cooling,false,none_active,true,0.87,24035.203711840502,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_advanced_A_proxy,27626.670933150002,3244134,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.13,3591.467221309501,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_advanced_A_proxy,27626.670933150002,3244134,higher_uptake,inactive_cooling,false,none_active,true,0.74,20443.736490531002,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_advanced_A_proxy,27626.670933150002,3244134,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.26,7182.934442619001,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_11,Detached house,1971-1990,TABULA_existing,0,3244134,no_active_cooling,inactive_cooling,false,none_active,false,1,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_11,Detached house,1971-1990,TABULA_existing,0,3244134,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_11,Detached house,1971-1990,TABULA_existing,0,3244134,current_regional,inactive_cooling,false,none_active,false,0.87,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_11,Detached house,1971-1990,TABULA_existing,0,3244134,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.13,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_11,Detached house,1971-1990,TABULA_existing,0,3244134,higher_uptake,inactive_cooling,false,none_active,false,0.74,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_11,Detached house,1971-1990,TABULA_existing,0,3244134,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.26,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_11,Detached house,1971-1990,TABULA_standard_B_proxy,246169.63663939995,3244134,no_active_cooling,inactive_cooling,false,none_active,false,1,246169.63663939995,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_11,Detached house,1971-1990,TABULA_standard_B_proxy,246169.63663939995,3244134,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_11,Detached house,1971-1990,TABULA_standard_B_proxy,246169.63663939995,3244134,current_regional,inactive_cooling,false,none_active,false,0.87,214167.58387627796,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_11,Detached house,1971-1990,TABULA_standard_B_proxy,246169.63663939995,3244134,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.13,32002.052763121996,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_11,Detached house,1971-1990,TABULA_standard_B_proxy,246169.63663939995,3244134,higher_uptake,inactive_cooling,false,none_active,false,0.74,182165.53111315597,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_11,Detached house,1971-1990,TABULA_standard_B_proxy,246169.63663939995,3244134,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.26,64004.10552624399,STATBEL_HBS_2024,COOLING_CASES_V1
