scenario,target_year,region,archetype_id,dwelling_type,construction_period,renovation_state,state_dwellings,regional_modelled_stock_dwellings,pv_basis_year,dwelling_group,pv_variant_id,pv_installed,house_participation_rate,apartment_participation_rate,variant_share,variant_dwellings,assigned_capacity_kwp_per_participating_dwelling,allocated_capacity_mw,regional_basis_capacity_mw,raw_linear_capacity_mw_2050,rooftop_potential_mw,eligible_stock_capacity_mw,capacity_cap_reason,source_id,assumption_id
central,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_advanced_A_proxy,1705.569767514,566042,2050,house,no_pv,false,0.231312889111,0.057828222278,0.768687110889,1311.049497010764,0,0,193.622654121696,193.622654121696,2500,837.059512188171,linear_trajectory,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_advanced_A_proxy,1705.569767514,566042,2050,house,pv_installed,true,0.231312889111,0.057828222278,0.231312889111,394.520270503236,3.965978926316,1.56465907882,193.622654121696,193.622654121696,2500,837.059512188171,linear_trajectory,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_existing,31129.3299659,566042,2024,house,no_pv,false,0.111511850067,0,0.888488149933,27658.040790053445,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_existing,31129.3299659,566042,2024,house,pv_installed,true,0.111511850067,0,0.111511850067,3471.289175846558,3.965978926316,13.767059718555,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_standard_B_proxy,1884.59371333,566042,2024,house,no_pv,false,0.111511850067,0,0.888488149933,1674.439181731756,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_standard_B_proxy,1884.59371333,566042,2024,house,pv_installed,true,0.111511850067,0,0.111511850067,210.154531598244,3.965978926316,0.833468443588,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_advanced_A_proxy,519.772287485,566042,2050,house,no_pv,false,0.231312889111,0.057828222278,0.768687110889,399.542257987256,0,0,193.622654121696,193.622654121696,2500,837.059512188171,linear_trajectory,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,TABULA_advanced_A_proxy,519.772287485,566042,2050,house,pv_installed,true,0.231312889111,0.057828222278,0.231312889111,120.230029497744,3.965978926316,0.476829763298,193.622654121696,193.622654121696,2500,837.059512188171,linear_trajectory,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_existing,41099.8888818,566042,2024,apartment,no_pv,false,0.111511850067,0,1,41099.8888818,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_existing,41099.8888818,566042,2024,apartment,pv_installed,true,0.111511850067,0,0,0,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_standard_B_proxy,2488.2190619,566042,2024,apartment,no_pv,false,0.111511850067,0,1,2488.2190619,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_standard_B_proxy,2488.2190619,566042,2024,apartment,pv_installed,true,0.111511850067,0,0,0,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_advanced_A_proxy,686.252588245,566042,2050,apartment,no_pv,false,0.231312889111,0.057828222278,0.942171777722,646.567821033368,0,0,193.622654121696,193.622654121696,2500,837.059512188171,linear_trajectory,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_advanced_A_proxy,686.252588245,566042,2050,apartment,pv_installed,true,0.231312889111,0.057828222278,0.057828222278,39.684767211632,0.459845655053,0.018248867774,193.622654121696,193.622654121696,2500,837.059512188171,linear_trajectory,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_existing,0,566042,2024,apartment,no_pv,false,0.111511850067,0,1,0,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_existing,0,566042,2024,apartment,pv_installed,true,0.111511850067,0,0,0,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_standard_B_proxy,35663.5199437,566042,2024,apartment,no_pv,false,0.111511850067,0,1,35663.5199437,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_standard_B_proxy,35663.5199437,566042,2024,apartment,pv_installed,true,0.111511850067,0,0,0,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_advanced_A_proxy,8610.840588245002,566042,2050,apartment,no_pv,false,0.231312889111,0.057828222278,0.942171777722,8112.890984710713,0,0,193.622654121696,193.622654121696,2500,837.059512188171,linear_trajectory,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_advanced_A_proxy,8610.840588245002,566042,2050,apartment,pv_installed,true,0.231312889111,0.057828222278,0.057828222278,497.949603534289,0.459845655053,0.228979961621,193.622654121696,193.622654121696,2500,837.059512188171,linear_trajectory,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_existing,800.78464274,566042,2024,house,no_pv,false,0.111511850067,0,0.888488149933,711.487665722745,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_existing,800.78464274,566042,2024,house,pv_installed,true,0.111511850067,0,0.111511850067,89.296977017255,3.965978926316,0.354149929034,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_standard_B_proxy,48.4801216438,566042,2024,house,no_pv,false,0.111511850067,0,0.888488149933,43.074013587822,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_standard_B_proxy,48.4801216438,566042,2024,house,pv_installed,true,0.111511850067,0,0.111511850067,5.406108055978,3.965978926316,0.021440510623,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_advanced_A_proxy,13.3708520548,566042,2050,house,no_pv,false,0.231312889111,0.057828222278,0.768687110889,10.278001636135,0,0,193.622654121696,193.622654121696,2500,837.059512188171,linear_trajectory,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,TABULA_advanced_A_proxy,13.3708520548,566042,2050,house,pv_installed,true,0.231312889111,0.057828222278,0.231312889111,3.092850418665,3.965978926316,0.012266179583,193.622654121696,193.622654121696,2500,837.059512188171,linear_trajectory,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_existing,1173.8996771,566042,2024,house,no_pv,false,0.111511850067,0,0.888488149933,1042.995952313414,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_existing,1173.8996771,566042,2024,house,pv_installed,true,0.111511850067,0,0.111511850067,130.903724786586,3.965978926316,0.51916141388,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_standard_B_proxy,71.0687944124,566042,2024,house,no_pv,false,0.111511850067,0,0.888488149933,63.143781665435,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_standard_B_proxy,71.0687944124,566042,2024,house,pv_installed,true,0.111511850067,0,0.111511850067,7.925012746965,3.965978926316,0.031430433545,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_advanced_A_proxy,19.6008240817,566042,2050,house,no_pv,false,0.231312889111,0.057828222278,0.768687110889,15.066900834415,0,0,193.622654121696,193.622654121696,2500,837.059512188171,linear_trajectory,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_advanced_A_proxy,19.6008240817,566042,2050,house,pv_installed,true,0.231312889111,0.057828222278,0.231312889111,4.533923247285,3.965978926316,0.017981444052,193.622654121696,193.622654121696,2500,837.059512188171,linear_trajectory,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_13,Terraced house,1971-1990,TABULA_existing,3614.06653206,566042,2024,house,no_pv,false,0.111511850067,0,0.888488149933,3211.055286804421,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_13,Terraced house,1971-1990,TABULA_existing,3614.06653206,566042,2024,house,pv_installed,true,0.111511850067,0,0.111511850067,403.01124525558,3.965978926316,1.598334105752,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_13,Terraced house,1971-1990,TABULA_standard_B_proxy,218.798383176,566042,2024,house,no_pv,false,0.111511850067,0,0.888488149933,194.399770676355,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_13,Terraced house,1971-1990,TABULA_standard_B_proxy,218.798383176,566042,2024,house,pv_installed,true,0.111511850067,0,0.111511850067,24.398612499645,3.965978926316,0.096764383005,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_13,Terraced house,1971-1990,TABULA_advanced_A_proxy,60.3447498082,566042,2050,house,no_pv,false,0.231312889111,0.057828222278,0.768687110889,46.386231387413,0,0,193.622654121696,193.622654121696,2500,837.059512188171,linear_trajectory,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_13,Terraced house,1971-1990,TABULA_advanced_A_proxy,60.3447498082,566042,2050,house,pv_installed,true,0.231312889111,0.057828222278,0.231312889111,13.958518420787,3.965978926316,0.055359189899,193.622654121696,193.622654121696,2500,837.059512188171,linear_trajectory,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_14,"Apartment, enclosed",1971-1990,TABULA_existing,22843.025226,566042,2024,apartment,no_pv,false,0.111511850067,0,1,22843.025226,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_14,"Apartment, enclosed",1971-1990,TABULA_existing,22843.025226,566042,2024,apartment,pv_installed,true,0.111511850067,0,0,0,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_14,"Apartment, enclosed",1971-1990,TABULA_standard_B_proxy,1382.93441527,566042,2024,apartment,no_pv,false,0.111511850067,0,1,1382.93441527,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_14,"Apartment, enclosed",1971-1990,TABULA_standard_B_proxy,1382.93441527,566042,2024,apartment,pv_installed,true,0.111511850067,0,0,0,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_14,"Apartment, enclosed",1971-1990,TABULA_advanced_A_proxy,381.414296027,566042,2050,apartment,no_pv,false,0.231312889111,0.057828222278,0.942171777722,359.357785336484,0,0,193.622654121696,193.622654121696,2500,837.059512188171,linear_trajectory,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_14,"Apartment, enclosed",1971-1990,TABULA_advanced_A_proxy,381.414296027,566042,2050,apartment,pv_installed,true,0.231312889111,0.057828222278,0.057828222278,22.056510690516,0.459845655053,0.010142590607,193.622654121696,193.622654121696,2500,837.059512188171,linear_trajectory,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_15,"Apartment, exposed",1971-1990,TABULA_existing,22843.025226,566042,2024,apartment,no_pv,false,0.111511850067,0,1,22843.025226,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_15,"Apartment, exposed",1971-1990,TABULA_existing,22843.025226,566042,2024,apartment,pv_installed,true,0.111511850067,0,0,0,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_15,"Apartment, exposed",1971-1990,TABULA_standard_B_proxy,1382.93441527,566042,2024,apartment,no_pv,false,0.111511850067,0,1,1382.93441527,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_15,"Apartment, exposed",1971-1990,TABULA_standard_B_proxy,1382.93441527,566042,2024,apartment,pv_installed,true,0.111511850067,0,0,0,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_15,"Apartment, exposed",1971-1990,TABULA_advanced_A_proxy,381.414296027,566042,2050,apartment,no_pv,false,0.231312889111,0.057828222278,0.942171777722,359.357785336484,0,0,193.622654121696,193.622654121696,2500,837.059512188171,linear_trajectory,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_15,"Apartment, exposed",1971-1990,TABULA_advanced_A_proxy,381.414296027,566042,2050,apartment,pv_installed,true,0.231312889111,0.057828222278,0.057828222278,22.056510690516,0.459845655053,0.010142590607,193.622654121696,193.622654121696,2500,837.059512188171,linear_trajectory,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_16,Detached house,1991-2005,TABULA_existing,356.134537973,566042,2024,house,no_pv,false,0.111511850067,0,0.888488149933,316.421316770841,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_16,Detached house,1991-2005,TABULA_existing,356.134537973,566042,2024,house,pv_installed,true,0.111511850067,0,0.111511850067,39.713221202159,3.965978926316,0.157501798384,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_16,Detached house,1991-2005,TABULA_standard_B_proxy,21.5606603836,566042,2024,house,no_pv,false,0.111511850067,0,0.888488149933,19.156391255556,0,0,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
central,2050,Brussels-Capital Region,BE_TABULA_16,Detached house,1991-2005,TABULA_standard_B_proxy,21.5606603836,566042,2024,house,pv_installed,true,0.111511850067,0,0.111511850067,2.404269128044,3.965978926316,0.009535280695,88.655492918859,193.622654121696,2500,837.059512188171,observed_2024_small_system_stock,BRUGEL_POWERBI_SNAPSHOT+SIBELGA_PV_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+BRUSSELS_ENV_ROOFTOP,PV_PROXY_STOCK_ONLY_V1
