scenario,target_year,region,archetype_id,dwelling_type,construction_period,renovation_state,regional_number_of_dwellings,regional_modelled_stock_dwellings,allocation_share_within_region,renovated_fraction,state_dwellings,state_share_within_region,annual_renovation_rate_scenario,target_label_2050,target_energy_score_2050_kWh_m2_year,renovation_package_id,U_wall_renovated,U_roof_renovated,U_floor_renovated,U_window_renovated,v50_renovated,ventilation_after_renovation,hrv_eta,summer_bypass,renovation_package_source,policy_source
high,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,as_is_TABULA,42697.8361565,1727209,0.007329877882,0.29650755605,30037.605109100507,0.017390834062,0.04,average decarbonised PEB label A,85,,,,,,,,,,,https://energie.wallonie.be/files/PEB/B%C3%A2timents%20non%20r%C3%A9sidentiels/Obligation/SRLT/gw-201112-strategie-renovation-2020-rapport-complet-final.pdf
high,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,renovated_TABULA_low_energy,42697.8361565,1727209,0.007329877882,0.29650755605,12660.231047399495,0.007329877882,0.04,average decarbonised PEB label A,85,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://energie.wallonie.be/files/PEB/B%C3%A2timents%20non%20r%C3%A9sidentiels/Obligation/SRLT/gw-201112-strategie-renovation-2020-rapport-complet-final.pdf
high,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,as_is_TABULA,16034.0263069,1727209,0.002752538896,0.296507556049,11279.816353016911,0.006530660941,0.04,average decarbonised PEB label A,85,,,,,,,,,,,https://energie.wallonie.be/files/PEB/B%C3%A2timents%20non%20r%C3%A9sidentiels/Obligation/SRLT/gw-201112-strategie-renovation-2020-rapport-complet-final.pdf
high,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,renovated_TABULA_low_energy,16034.0263069,1727209,0.002752538896,0.296507556049,4754.209953883088,0.002752538896,0.04,average decarbonised PEB label A,85,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://energie.wallonie.be/files/PEB/B%C3%A2timents%20non%20r%C3%A9sidentiels/Obligation/SRLT/gw-201112-strategie-renovation-2020-rapport-complet-final.pdf
high,2050,Walloon Region,BE_TABULA_25,"Apartment, exposed",post-2005,as_is_TABULA,16034.0263069,1727209,0.002752538896,0.296507556049,11279.816353016911,0.006530660941,0.04,average decarbonised PEB label A,85,,,,,,,,,,,https://energie.wallonie.be/files/PEB/B%C3%A2timents%20non%20r%C3%A9sidentiels/Obligation/SRLT/gw-201112-strategie-renovation-2020-rapport-complet-final.pdf
high,2050,Walloon Region,BE_TABULA_25,"Apartment, exposed",post-2005,renovated_TABULA_low_energy,16034.0263069,1727209,0.002752538896,0.296507556049,4754.209953883088,0.002752538896,0.04,average decarbonised PEB label A,85,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://energie.wallonie.be/files/PEB/B%C3%A2timents%20non%20r%C3%A9sidentiels/Obligation/SRLT/gw-201112-strategie-renovation-2020-rapport-complet-final.pdf
high,2050,Brussels-Capital Region,BE_TABULA_01,Detached house,pre-1946,as_is_TABULA,3050.65555262,566042,0.006118248625,1,0,0,0.04,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_01,Detached house,pre-1946,renovated_TABULA_low_energy,3050.65555262,566042,0.006118248625,1,3050.65555262,0.005389450876,0.04,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_02,Semi-detached house,pre-1946,as_is_TABULA,8465.47087708,566042,0.016977942825,1,0,0,0.04,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_02,Semi-detached house,pre-1946,renovated_TABULA_low_energy,8465.47087708,566042,0.016977942825,1,8465.47087708,0.014955552551,0.04,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_03,Terraced house,pre-1946,as_is_TABULA,86992.823964,566042,0.174468640065,1,0,0,0.04,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_03,Terraced house,pre-1946,renovated_TABULA_low_energy,86992.823964,566042,0.174468640065,1,86992.823964,0.153686164567,0.04,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_04,"Apartment, enclosed",pre-1946,as_is_TABULA,89824.0662267,566042,0.180146843907,1,0,0,0.04,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_04,"Apartment, enclosed",pre-1946,renovated_TABULA_low_energy,89824.0662267,566042,0.180146843907,1,89824.0662267,0.158687988218,0.04,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_05,"Apartment, exposed",pre-1946,as_is_TABULA,89824.0662267,566042,0.180146843907,1,0,0,0.04,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_05,"Apartment, exposed",pre-1946,renovated_TABULA_low_energy,89824.0662267,566042,0.180146843907,1,89824.0662267,0.158687988218,0.04,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_06,Detached house,1946-1970,as_is_TABULA,1527.17588395,566042,0.003062830788,1,0,0,0.04,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_06,Detached house,1946-1970,renovated_TABULA_low_energy,1527.17588395,566042,0.003062830788,1,1527.17588395,0.002697990403,0.04,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,as_is_TABULA,4237.8638777,566042,0.008499256764,1,0,0,0.04,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,renovated_TABULA_low_energy,4237.8638777,566042,0.008499256764,1,4237.8638777,0.00748683645,0.04,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,as_is_TABULA,43549.1128195,566042,0.087340014307,1,0,0,0.04,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,renovated_TABULA_low_energy,43549.1128195,566042,0.087340014307,1,43549.1128195,0.076936186395,0.04,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,as_is_TABULA,44966.4491364,566042,0.090182556122,1,0,0,0.04,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,renovated_TABULA_low_energy,44966.4491364,566042,0.090182556122,1,44966.4491364,0.079440128359,0.04,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,as_is_TABULA,44966.4491364,566042,0.090182556122,1,0,0,0.04,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,renovated_TABULA_low_energy,44966.4491364,566042,0.090182556122,1,44966.4491364,0.079440128359,0.04,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,as_is_TABULA,770.660885841,566042,0.001159200414,0.851420037823,114.504765269425,0.000202290228,0.04,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,renovated_TABULA_low_energy,770.660885841,566042,0.001159200414,0.851420037823,656.156120571576,0.001159200414,0.04,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,as_is_TABULA,2138.55913022,566042,0.003216743803,0.851420037821,317.747034686049,0.000561348866,0.04,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,renovated_TABULA_low_energy,2138.55913022,566042,0.003216743803,0.851420037821,1820.812095533951,0.003216743803,0.04,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_13,Terraced house,1971-1990,as_is_TABULA,21976.2492427,566042,0.033055884478,0.851420037822,3265.230281286946,0.005768530041,0.04,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_13,Terraced house,1971-1990,renovated_TABULA_low_energy,21976.2492427,566042,0.033055884478,0.851420037822,18711.018961413054,0.033055884478,0.04,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_14,"Apartment, enclosed",1971-1990,as_is_TABULA,22691.4816354,566042,0.034131711343,0.851420037822,3371.499483159179,0.005956270883,0.04,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_14,"Apartment, enclosed",1971-1990,renovated_TABULA_low_energy,22691.4816354,566042,0.034131711343,0.851420037822,19319.98215224082,0.034131711343,0.04,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_15,"Apartment, exposed",1971-1990,as_is_TABULA,22691.4816354,566042,0.034131711343,0.851420037822,3371.499483159179,0.005956270883,0.04,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_15,"Apartment, exposed",1971-1990,renovated_TABULA_low_energy,22691.4816354,566042,0.034131711343,0.851420037822,19319.98215224082,0.034131711343,0.04,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_16,Detached house,1991-2005,as_is_TABULA,391.228658792,566042,0.000392314727,0.567613358548,169.162045814671,0.000298850696,0.04,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_16,Detached house,1991-2005,renovated_TABULA_low_energy,391.228658792,566042,0.000392314727,0.567613358548,222.066612977329,0.000392314727,0.04,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_17,Semi-detached house,1991-2005,as_is_TABULA,1085.64692413,566042,0.00108866073,0.567613358551,469.419227323869,0.000829301054,0.04,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_17,Semi-detached house,1991-2005,renovated_TABULA_low_energy,1085.64692413,566042,0.00108866073,0.567613358551,616.227696806131,0.00108866073,0.04,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_18,Terraced house,1991-2005,as_is_TABULA,11156.3187836,566042,0.011187289236,0.567613358547,4823.843209819484,0.008522058805,0.04,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_18,Terraced house,1991-2005,renovated_TABULA_low_energy,11156.3187836,566042,0.011187289236,0.567613358547,6332.475573780516,0.011187289236,0.04,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,as_is_TABULA,11519.4089765,566042,0.011551387384,0.567613358551,4980.838558829269,0.008799415165,0.04,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,renovated_TABULA_low_energy,11519.4089765,566042,0.011551387384,0.567613358551,6538.570417670732,0.011551387384,0.04,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Brussels-Capital Region,BE_TABULA_20,"Apartment, exposed",1991-2005,as_is_TABULA,11519.4089765,566042,0.011551387384,0.567613358551,4980.838558829269,0.008799415165,0.04,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
